平成6年度特別展箱館夢日記＝箱館と南部藩＝、主催市立函館博物館、後援盛岡市中央公民館・NHK函館放送局・北海道新聞函館支社・箱館奉行所復元促進期成会・五稜郭タワー株式会社・市立函館博物館友の会、会場市立函館博物館五稜郭分館（五稜郭公園内）TEL.0138-51-2548、会期平成6年7月26日（火）～9月25日（日）月曜日休館、観覧料一般400円、大・高校生200円、中・小学生100円（団体割引有り）、平成6年9月30日印あり,,1994年,平成6年,51.5×73.0cm,po000120,,,,,,
寺崎広業展、薫りたつ明治の雅、平成6年8月27日（土）～9月25日（日）、月曜日休館・午前10時～午後5時（入館は4時30分まで）※会期中一部作品の展示替えを行います、観覧料/一般610(510)円・高大生510(410)円・小中生300(200)円、（）内は前売り・10名以上の団体料金、主催/北海道立函館美術館・北海道新聞社、後援/函館市・函館市教育委員会・NHK函館放送局・uhb、北海道立函館美術館、〒040函館市五稜郭町37番6号TEL(0138)56-6311テレフォンサービス(0138)55-1551、サインあり、平成6年9月30日印あり,,,,73.0×51.5cm,po000121,,,,,,
国画会渋谷円吉油絵個展、9/14→19日、明治生命ビル5階ホール、,,,,79.0×37.0cm,po000122,,,,,,
昭和45年1月17日受付印,,,,59.5×84.0cm,po000123,,,,,,
昭和45年3月20日受付印,,,,73.0×51.5cm,po000124,,,,,,
港まつり、7月1日→5日、函館市、株式会社北海商報社印行、はんこあり,,,,75.0×52.0cm,po000139,,,,,,
函館の街をきれいにする市民運動標語入選作品、みんなで一掃きたのしい一日、函館の街をきれいにする市民運動協議会、サインあり,,,,53.0×18.5cm,po000165,,,,,,
,,,,42.0×30.0cm,po000170,,,,,,
,,,,61.5×22.5cm,po000172,,,,,,
,,,,54.0×26.0cm,po000174,,,,,,
,,,,77.5×53.0cm,po000177,,,,,,
,,,,76.0×53.0cm,po000178,,,,,,
開館5周年記念・夷酋列像200年蠣崎波響とその時代展、1991年8月27日（火）～9月23日（月）、開館時間/午前10時～午後5時（入場は午後4時30分まで）、月曜休館ただし9月15日（日）〈敬老の日〉・9月23日（月）〈秋分の日〉は開館いたします。観覧料一般920円（当日）720円（前売・団体）・高大生720円（当日）510円（前売・団体）・小中生410円（当日）300円（前売・団体）、主催北海道立函館美術館・美術館連絡協議会・読売新聞社、後援文化庁・函館市・函館市教育委員会・STV・NHK函館放送局、協賛花王、北海道立函館美術館、〒040函館市五稜郭町37番6号、TEL(0138)56-6311、テレフォンサービスTEL(0138)55-1551、平成3年8月28日印あり,,,,73.0×51.5cm,po000180,,,,,,
,,,,84.0×59.5cm,po000181,,,,,,
昭和46年5月26日受付印,,,,73.0×51.5cm,po000183,,,,,,
昭和46年7月13日受付印,,,,73.0×51.5cm,po000188,,,,,,
昭和46年4月30日受付印,,,,51.5×73.0cm,po000189,,,,,,
昭和48年4月17日受付印,,,,78.5×55.5cm,po000190,,,,,,
昭和48年11月22日,,,,73.0×51.5cm,po000192,,,,,,
昭和45年1月17日受付印,,,,73.0×51.5cm,po000193,,,,,,
第2回市民劇場準特別公演、11月23日（金）午後6時30分開演、函館市民会館大ホール入場料500円、主催三国バレエ研究所・函館市民劇場運営委員会、後援北海道新聞函館支社・函館市教育委員会、昭和48年10月30日印あり,,,,73.5×52.0cm,po000194,,,,,,
昭和48年6月7日,,,,52.5×75.0cm,po000196,,,,,,
昭和45年3月13日受付印,,,,73.0×52.0cm,po000198,,,,,,
昭和45年1月17日受付印,,,,71.5×51.5cm,po000199,,,,,,
昭和48年11月14日,,,,54.0×76.0cm,po000200,,,,,,
昭和48年11月29日,,,,53.0×76.0cm,po000201,,,,,,
昭和48年10月11日,,,,74.5×53.0cm,po000202,,,,,,
世界の巨匠葛飾北斎展、代表作「富嶽三十六景」ほか版画、肉筆画140余点、8/24→9/7札幌・北海道立美術館、9/9→9/15函館・ボーニ森屋、9/19→9/24旭川・マルカツ、主催葛飾北斎展実行委員会・北海道新聞社・日本浮世絵協会・北海道立美術館、後援文化庁・北海道・札幌市教育委員会・函館市教育委員会・旭川市教育委員会、入場料一般200円（150円）、高校・大学生150円（100円）、小・中学生100円（50円）＝（）内は団体・前売り券、団体（20人以上）・前売り券の申し込みは北海道新聞本社・支社・支局まで、昭和44年8月27日受付印,,,,73.0×51.0cm,po000203,,,,,,
昭和44年10月2日受付印,,,,73.5×52.0cm,po000204,,,,,,
第19回三国バレエ発表会、10月18日（土）PM2:30/6:30、HBC劇場大人200円・子供150円、主催/三国バレエ研究所、後援/函館市教育委員会・北海道新聞函館支社、サインあり、昭和44年10月9日受付印,,,,73.0×51.5cm,po000205,,,,,,
昭和44年12月13日受付印,,,,67.5×49.0cm,po000206,,,,,,
昭和45年3月7日受付印,,,,73.0×51.5cm,po000207,,,,,,
昭和45年3月7日受付印,,,,73.0×51.5cm,po000208,,,,,,
昭和45年3月7日受付印,,,,51.0×73.0cm,po000209,,,,,,
昭和45年5月23日受付印,,,,73.0×52.0cm,po000210,,,,,,
,,,,51.5×73.0cm,po000211,,,,,,
昭和45年5月23日受付印,,,,73.0×51.0cm,po000212,,,,,,
昭和45年5月23日受付印,,,,72.0×51.5cm,po000213,,,,,,
昭和44年9月2日受付印,,,,59.5×42.0cm,po000214,,,,,,
文藝春秋文化講演会、入場無料、遠藤周作、三浦朱門、佐藤愛子、9月30日（水）・午後6時30分開演、会場＝函館市民会館、文藝春秋、函館地区出版物小売業組合、函館市教育委員会、函館市文化団体協議会、函館市民劇場運営委員会、昭和45年10月12日受付印,,,,73.0×51.0cm,po000215,,,,,,
昭和45年11月29日受付印,,,,73.0×51.5cm,po000216,,,,,,
昭和46年10月18日受付印,,,,72.5×49.5cm,po000217,,,,,,
昭和48年10月11日,,,,72.5×51.5cm,po000218,,,,,,
,,,,72.5×51.5cm,po000219,,,,,,
,,,,51.5×36.5cm,po000220,,,,,,
’73白楊祭、8.31～9.1/2、函館中部高校、昭和48年8月22日受付印,,,,54.5×37.5cm,po000221,,,,,,
,,,,36.5×26.0cm,po000222,,,,,,
昭和49年2月5日,,,,72.5×34.0cm,po000223,,,,,,
函館市民会館7月20日（月）午後6:30、函館市民会館落成記念バレエフェスティバル、主催函館バレエアカデミー・三国バレエ研究所、後援函館市、サインあり、昭和45年7月10日受付印,,,,73.0×52.0cm,po000224,,,,,,
昭和44年9月9日受付印,,,,76.0×53.5cm,po000226,,,,,,
第11回北海道人形劇フェスティバル、歓迎公演8月15日午後6時青年センター、市中パレード8月16日午前10時30分松風町～千代台町、市中公演8月17日午前10時各児童館ほか2ヶ所、記念特別公演8月17日午前1時青年センター、とき19698月15/16/17日、ところ函館市青年センター、主催第11回北海道人形劇フェスティバル実行委員会・函館人形劇団体協議会・北海道人形劇サークル連絡協議会、後援函館市・函館市教育委員会・函館市社会福祉協議会・函館市青年サークル連絡協議会・函館市中小企業労務改善協議会、雪印牛乳アイスクリーム、株式会社＝雪の店・本社松風町1-5TEL22-4105（代）、Design,T,Kameya、印刷/竜文堂印刷所、昭和44年7月31日受付印,,,,71.0×50.5cm,po000227,,,,
昭和46年9月7日受付印,,,,59.0×41.5cm,po000228,,,,,,
昭和48年1月12日受付印,,,,52.0×37.0cm,po000229,,,,,,
芸術祭バレエ北海道公演第10回東京バレエグループ公演、〈ロミオとジュリエット〉ジュリエット＝森下洋子（牧阿佐美バレエ団）、ロミオ＝清水哲太郎（松山樹子バレエ団）、ティボルト＝江川明、マーキューショー＝漆原宏樹、愛＝亀ヶ谷環、マブの女王＝宮木里恵子、〈交響曲〉新井雅子、江川明、畑佐俊明、石塚千香子、竹屋啓子、清水敏子、宮木百合子、寺田洋子、小林道子、浅沼知子、青柳静枝、岩朝保子、根本美香、鈴木和子、藤井友子、江原朋子、遠藤展弘、河野潤、五木田勲、佐藤栄弥、岩崎一、久光孝男、東京バレエグループ、構成・演出・振付＝横井茂、技術指導＝石井清子、音楽監督＝若杉弘、装置＝藤本久徳、照明＝大庭三郎、衣装＝田代洋子、音響＝清水秀臣、舞台監督＝茂木源光、衣装製作＝大井昌子、主催文化庁芸術祭執行委員会・芸術祭バレエ北海道公演実行委員会・北海道国際文化協会・芸術祭バレエ北海道公演函館市実行委員会、後援北海道教育委員会・函館市文化団体協議会・10月12日（日）PM6:30（開場6:00）、会場函館市民会館、料金A=1000円B=700円C=500円、お問い合せ函館市教育委員会社会教育課（23-6161内線171）、バレエ詩劇〈べルりオーズ曲〉、ロミオとジュリエット〈松村禎三曲〉交響曲、制作＝日本ゼネラルアーツ、昭和45年10月12日受付印,,,,73.0×52.0cm,po000231,,,,,,
昭和45年7月11日受付印,,,,54.5×39.5cm,po000233,,,,,,
昭和45年8月5日受付印,,,,72.0×51.5cm,po000234,,,,,,
昭和45年8月5日受付印,,,,73.5×52.5cm,po000235,,,,,,
昭和44年10月24日受付印、第22回学生広告論文電通賞募集要綱の紙付き,,,,73.0×51.5cm,po000236,,,,,,
第9回海洋少年団北海道大会、1970/8.1→3、主催北海道海洋少年団連盟、主管函館海洋少年団、昭和45年7月17日受付印,,,,59.5×42.0cm,po000237,,,,,,
昭和45年7月22日受付印,,,,72.5×52.0cm,po000238,,,,,,
昭和46年10月14日受付印,,,,72.5×47.5cm,po000239,,,,,,
昭和46年6月13日受付印,,,,73.0×52.0cm,po000240,,,,,,
第3期成人学校受講生募集、受付8月29日～9月10日、場所市役所案内（市民の室）、定員・受講料各科目40名1科目400円、開講9月10日～11月4日、場所市立旭中学校、時間午後6時～8時、月・木コース料理A・社交ダンス・木彫・ボウリング・洋裁、火・金コース料理B・ペン習字・ボウリング・リボンフラワー・ペーパーフラワー・民謡、函館市教育委員会、昭和45年9月3日受付印,,,,37.0×52.0cm,po000241,,,,,,
海上保安大学校水路科・燈台科・普通科気象大学校学生募集、受付期間11月25日（水）→12月10日（木）、第1次試験昭和46年1月16日（土）17日（日）、受験資格高卒または昭46.3卒見の者で大学校学生は昭25.4.2以降、学校学生は昭22.4.2以降生まれの男子、待遇在学中給与支給、授業料不要、人事院・海上保安庁・気象庁、問い合わせ先問い合わせは返信用切手添付の封筒を同封のこと函館海上保安部、函館市海岸町24番4号、昭和45年10月23日受付印,,,,72.5×51.5cm,po000242,,,,,,
昭和47年5月2日受付印,,,,59.5×42.0cm,po000243,,,,,,
,,,,73.0×52.0cm,po000247,,,,,,
,,,,77.0×53.0cm,po000248,,,,,,
,,,,72.5×51.5cm,po000249,,,,,,
,,,,75.0×52.5cm,po000250,,,,,,
昭和46年6月9日受付印,,,,73.0×51.5cm,po000252,,,,,,
昭和46年8月5日受付印,,,,72.5×51.5cm,po000254,,,,,,
昭和46年6月3日受付印,,,,72.5×51.5cm,po000256,,,,,,
サインあり,,,,87.0×61.0cm,po000258,,,,,,
昭和49年2月26日のサインあり,,,,36.5×51.5cm,po000260,,,,,,
昭和48年7月28日のサインあり,,,,38.0×54.0cm,po000262,,,,,,
ひとりで行かないムリしない、函館市児童生徒水難防止協議会、サインあり,,,,38.0×53.0cm,po000263,,,,,,
昭和49年2月21日のサインあり,,,,70.0×42.0cm,po000264,,,,,,
昭和48年9月26日のサインあり,,,,73.0×51.5cm,po000265,,,,,,
,,,,72.5×51.0cm,po000267,,,,,,
昭和48年12月2日のサインあり,,,,51.5×72.5cm,po000268,,,,,,
,,,,51.0×72.0cm,po000269,,,,,,
昭和49年1月16日のサインあり,,,,53.5×76.0cm,po000270,,,,,,
昭和48年6月5日のサインあり,,,,61.0×86.5cm,po000271,,,,,,
昭和48年8月7日のサインあり,,,,62.5×88.0cm,po000272,,,,,,
昭和48年10月12日のサインあり,,,,62.0×87.0cm,po000273,,,,,,
昭和49年1月5日のサインあり,,,,53.0×73.5cm,po000274,,,,,,
